ItemID,Sentiment,SentimentText
1041922,0, maryelleuh i know right god im really sad now i have to look somewhere else
1041923,0, maryelleuh lmfao sooo gross
1041924,0, maryelleuh not yet bb they haven t called me to tell me if i have the job or not i am really nervous 
1041925,1, maryemmasmith you are so welcome 
1041926,0, maryferris24 lol dude that happens to me all the time i definitely sleep more than the average person
1041927,0, maryforshizzle where did he gooo 
1041928,1, maryframer pea soup would be unfortunate but you should still take pictures before you turn and run 
1041929,1, maryfran thx its close but looking something for setting theme at page level it does exist but wp plugin search is a little zonked 2day
1041930,1, maryg2011 bbbooooooo i miss you 
1041931,1, marygillen you re so sweet lady that s a huge compliment coming from you 
1041932,0, marygoongirl lalay dipndots remember we sapost to eat em with amanda lmao lalay i miss those days
1041933,1, marygracee haaa sames let s get through a month and a half together shallll we
1041934,1, maryhartet sorry to hear about your arm boy that must of hurt so much i saw how bruised it looked take care 
1041935,0, maryhbogart those pics are precious mine wont come to the camera
1041936,1, maryhodder cshirky i think that good leek carrot soup is a good trade for the singularity and a lot more likely this week
1041937,1, maryhogan2 force anyone or wants the whole world to convert without actually wanting to
1041938,1, maryisdazzled what i thought you only wore birks picture please 
1041939,1, maryisrunning welcome truman give him amp mommy a big hug for me
1041940,0, maryjanewatson awwww times like those are awfully tough to get through been there often you are still a terrific person 
1041941,1, maryjaneyoung babies in general make me not want babies
1041942,1, maryjeanla my cheri amour amour lovely as a summer s day
1041943,0, maryjei nope still doing geometry haha and my teacher is going here tody at 4 to 5 gurl i miss yuh my phone is still not fix
1041944,0, maryjors did you try completely closing out of the window i find that helps when that happens i was going to chacha but it is slow
1041945,1, maryjors lol i swear i always eat while chachaing
1041946,1, maryjuanalin lol u have so issues hun 
1041947,1, maryjuanalin you re welcome how s everything with u today 
1041948,1, maryk3lly cherrythegreat and the news is i am on wordpres now 2 i am writing wright now
1041949,1, maryk3lly i didnt watch the shining but i saw the trailers it looks good tnx
1041950,0, maryk3lly i have a dog 2 stick insects and 2 fish i used to have a cockatiel but it turned out i was allergic to it
1041951,0, maryk3lly im fine thx but must balcony scrub dd
1041952,0, maryk3lly no the musical 
1041953,0, maryk3lly ru okay i hope so 
1041954,0, maryk3lly the weather is bad lt quot yeah quot lt that was nasty yes 
1041955,1, maryk3lly ur added 2 mine blogroll now
1041956,0, maryk3lly yes i do and scare u_ seriously _no joke 
1041957,1, marykateolsen7 kings of leon rock manhatten is ma fave 
1041958,1, marykateolsen7 thats an awesome movie i loved it
1041959,1, marykateolsen9 hey mk how are u 
1041960,0, marykatherine_q i know i heard it this afternoon and wondered the same thing moscow is so behind the times
1041961,1, marykatrantzou very well hope to see you soon loved tilda another mag 
1041962,1, marykillelea what made you follow me exactly not complaining just curious 
1041963,1, marykir if you use it a lot it makes sense if only once in a while it s a luxury and you could put a new dvd and popcorn inside 
1041964,0, maryknudson i m so sorry to hear about the death of your cat mary so sad will keep you in my prayers in your time of grief 
1041965,0, marykuti i i am in nashville thursday and friday i just found out you guys were coming over and hate that i will miss it dang 
1041966,1, marylalaland09 ohh wow i had ur old lol here s my 213 271 5314 hit me up yo hey u should go 2 grand nite next month with us
1041967,0, maryleahy i missed you when you disappeared on friday 
1041968,1, marylizh him feel loved and make him a trending topic so please retweet it and tell other people to xx
1041969,0, marylizwhite ugh i don t live in ny houston and it s hotter than hell here 
1041970,1, marylizwhite yeah i did i was actually able to eat the whole package which overall was good since i hadn t eaten in a while tysm 
1041971,1, marylou_t na sas zhsei twitpic us to mikro
1041972,1, maryloulizeth later fat i m already eatin mmhmmm
1041973,0, maryloulizeth laying in bed alone
1041974,1, marymacstudios never been but seen many pics my honorary niece cousins baby grace kitty has been inundated with hk merchandise 
1041975,0, marymacstudios sorry you are not feeling well 
1041976,0, marymacstudios that good they also grow so fast
1041977,1, marymagdalan wooooooo wooo wooo wooo woo woo wooo woooo ddd thank you thank you thank you
1041978,0, marymargaretj i am lost please help me find a good home 
1041979,1, marymooh hi i m good how are you
1041980,1, marymuffin_ bernadetteho london is daaamn cold either that or i have no fats at all 
1041981,1, marymuffin_ oh yeah haha ok ok just catch me somewhere in school
1041982,0, marymymary oh ok i understand maybe next time well keep on voting melvinlovemusic and our other friends did not vote 
1041983,1, marynukelover i woke up too early i m gonna go back to sleep for an hour or two i ll talk to ya later nukesmooches and ollian hugs 
1041984,1, marynukelover into the nightlife by cyndi lauper 
1041985,0, marynukelover ohhh well good luck i ll miss my other third 
1041986,1, marynukelover what are you going to watch visitor9627 that must be a train wreck hehe 
1041987,1, marypascoe ashely tisdale it s alright it s ok
1041988,0, marypascoe omg me too lol he was not allowed dinner that night since he almost killed us all hence the pouting 
1041989,1, marypascoe thanks i love the word crikey it s like my sayin 
1041990,0, marypatkasravi hahaha i ve just lost one more i m not a pop person anymore 
1041991,1, marypoppets like i said i am procrastinating as per usual lad
1041992,0, marypriest i think it s too late for that 
1041993,0, maryputty i m so sorry honey hugs 
1041994,1, maryrachbailey sorry i kind of dropped from the game or tried to 
1041995,0, maryrajotte oh my gosh i m sorry to hear about what happened that s so very sad what s up with 2009 it s kind of a shitty year 
1041996,1, maryrambin lucky him i d say 
1041997,0, maryraquel naww shit gurl that sucks i m sorry
1041998,1, maryrestifo lol haha yeah i seen your tweet and i was thinking the exact same thing hes awesome and i love that song hahaha and yeah 
1041999,1, maryrivss hahaha that was funnyy 
1042000,1, maryrivss lets just keep our conversations through text because some people are kinda nosy and are weird seriously
1042001,1, maryrodene not by yourself anymore 
1042002,0, maryrosepugs same here only a month left
1042003,1, marysaywhat good movie lol i would if i could
1042004,1, marysierra whats good
1042005,1, marysierra oh hahahah lol thanks 
1042006,1, maryslocombe hahahaha good good glad to hear you re well you seemed rather unhappy the other week i m grand sat here with the boy
1042007,1, marystat it s andi s birthday on tuesday so took the day off for that amp thought we might as well have the monday as well
1042008,1, marystat oh ok and coool norway i want to goto americ whenevr i can cause you probs have more oppurtunitys there but i still love syd 
1042009,0, maryteaa my computer was messed up aaah but it magically fixed itself i m confused 
1042010,0, maryteatime aww i tried to get on that call today but it was full they are great 
1042011,1, marythinks ich werds versuchen
1042012,0, marythompson can you dm text me your number i don t remember
1042013,0, marytylergore http twitpic com 7i81f i m so sorry you have no idea how sad i am because i can t help you i adore sooooo muc 
1042014,0, marytylergore http twitpic com 7i81f i m so sorry you have no idea how sad i am because i can t help you i adore you soooo 
1042015,0, marytylergore http twitpic com 7i81f i m so worried because of your knee i hope with all my heart that you ll feel better very soon 
1042016,1, maryvangils snuggle sways hopefully it s a good song maybe we can chat later tomorrow for you crosses fingers 
1042017,1, maryvice08 gotta love ebay i sell collectibles
1042018,1, maryvictoriakay it is a controversial thing i suppose can easily get shock value amp sometimes i throw it out just 2 see the response
1042019,1, maryw well stop posting so much pr0n
1042020,1, marywallace quot take over the world and make it fabulous quot ftw 
1042021,1, marywebbjones morning miss sunshine 
1042022,1, marywebbjones lol that was new floors and a new fireplace was worth it in the end
1042023,0, marywebbjones prarie dog http bit ly n78gr we have a lot of them in the open spaces here 
1042024,0, marywebbjones unfortunately no folks in my immediate area
1042025,1, marywilhite the life of my blog i hope they come across ok editorially i ve done a lot of content since which is on the blog and 
1042026,1, marywilhite very impressive following are they all employees advice tweeters follow mary 
1042027,1, maryxalicexhale we should like really it would be really fun lt 33
1042028,0, maryxboney holy crap i just had 3 bars out here now nothing wish this would send 
1042029,0, maryysmith stop making me jealous 
1042030,1, marz1976 thankya i m excited yay for kitties 
1042031,0, marzabar now i m still hearing election stuff 
1042032,1, marzehporgohar sure we will thanks for ur support
1042033,1, marzi2808 bless yer so was i 
1042034,1, marzi2808 haha no worries hi
1042035,0, marzi2808 thanks no i didn t get it it airs next month looks v v good it s called quot bang goes the theory quot am v jealous
1042036,1, marzigliano we built websites check us out at eliteweb com my
1042037,0, marzipanshadow hug poor grbl some days are diamonds and others are a kick to the nads 
1042038,1, marzzy that s my hotel qbic hotel amsterdam rain shower haestens beds design lights everything is perfect
1042039,1, masaki5411 come to the u s again take care 
1042040,1, masannie yepp and da vinci code also i m very much into art history and symbols anyway so that was the right reading stuff for me
1042041,1, masapong yes will be until next sunday have fun in china 
1042042,0, masarat go home then take some rest am sure u will be fine by tomorrow 
1042043,1, masarat i can smell it too enjoy and keep us updated
1042044,0, masbesos geez harsh haha i love you cuteness
1042045,0, masbesos yeah i need some simple if it doesn t work don t kill me 
1042046,1, mascarad so cool where have you been exactly dance floor i like moldova estonia and israel most of all songs are just amazing 
1042047,1, mascarastain hii i m with a friend and she wants to learn italian how was ur day at school 
1042048,0, maschad if he would just say hi i might forget about it uh ow here comes the rain if i dissapear its cuz the power went off ok 
1042049,1, maschad lol that s okay then
1042050,0, mashaaaaa dont make fun of the dead actually its okay its not like they re gonna cry or feel sad if they did that wouuld be creeepy
1042051,1, mashable appreciate your reply re hashtags working on rss feeds now added mashable how d you direct message me 
1042052,1, mashable err aren t you up all hrs just about when you re in the states too i know i ve seen ur 3am tweets b c i m gulity of it too 
1042053,1, mashable i saw a book in the bookstore today about quot how to best twitter tips and tricks quot and inside was you everywhere inside 
1042054,0, mashable link to ff quot how it works quot is broke 
1042055,1, mashable reading just some of ur articles make me feel like a tweet virgin lol care to educate me further pete 
1042056,1, mashable thanks to tweetstats i confirmed what i long suspected twitter is keeping me up way too late ht http twurl nl oaerf4
1042057,0, mashable think its hard 2 get an answer from u but thanks 4 the news 2day xo
1042058,1, mashakiev thanks a lot it was good and weather in moscow make me happy too
1042059,0, mashedbananas what happened mashki 
1042060,0, masheryops i cannot dm you
1042061,0, mashfanficchick yeah i m so jealous gt lt i haven t had a good snogg in so long
1042062,0, mashitaa huhu yeah i know n u have to help me
1042063,0, mashmashka i have same problems
1042064,1, mashtontaylor that s my kinda girl so i am rubbing off on you 
1042065,0, mashvan why all that without me 
1042066,1, mashythetictac your only 15 i thought you were older 
1042067,0, masiam sooo jealous i want some ice cream but i love money reunion bout to pop off granny said stay sexy lmao 
1042068,1, maskedfool wow kacie a bit of a merlin rant there colin is adorable may i just add here for the third time beta japs xd
1042069,1, maslowbeer 50 years ago if she d said blacks shouldn t vote she d be a dem 
1042070,0, masochistmonkey sorry hun no such luck 
1042071,0, masomandy ha that sucks about your car
1042072,1, masondouglas wait you have wii can i come over 
1042073,0, masonedwards hahahah just emailed her she has pcd tics for herself and not for anyone else
1042074,0, masonicboomk8 its my fav home frm wrk drink very sweet i luv camomile with added manuka honey and white tea ive nvr been to london
1042075,1, masonicboomk8 now i have too like i said just pretend it s not paul mccartney amp you ve got a great song 
1042076,1, masonicboomk8 you disappoint me i thought you were going to say men not women
1042077,1, masonshow my list and clean out people i don t know but now i know who you are my b
1042078,0, masqueradelife i reallllly want the update on that 
1042079,0, masqueradelife haha no sorry lol yeah i m getting like 2 sentences every week so i can t talk lol
1042080,0, masqueradelife haha xd then yo will never get to read a good version of a good idea
1042081,0, masqueradelife haha i would but it s my brothers birthday so i can t
1042082,0, masqueradelife i m getting it the day it comes out in shops i can t go to the concert
1042083,0, masqueradelife that sucks i m expecting homework and lots of it that s about it i guess
1042084,1, masqueradelife yay i can t wait to read it
1042085,1, massaar6 baaam baaaam boo i know youu 
1042086,1, massacre9x11 yeah tell me if you re going to see them at glorietta so we can meet 
1042087,1, massafera em washington
1042088,0, massagemichael lol i don t have a camera to take a pic and my work cell doesn t allow me to upload pics not sure why
1042089,1, massaginginsole wow i could have drawn great comfort from you today you and me have got to get together 
1042090,1, masscontrolkern if the mysterious red fluid is vicks formula 44 you might have a shot
1042091,0, masseffect2 yea ignore me
1042092,1, massiecabot http twitpic com 6tccq who s this idk this girl haha but she s pretty
1042093,0, massiekur13 i dont know if i cann go my mom would kill if i snuck out plus i m already on probation
1042094,1, massisbaron that s gooooodd
1042095,1, masspotential only at lights
1042096,0, masspotential where have u been since u don t talk 2 me no more
1042097,1, masspromoters get 100 followers a day using www tweeteradder com once you add everyone you are on the train or pay vip
1042098,0, master_splinter ugh those days are the worst hope it gets better asap 
1042099,1, masterawesome so i ve missed some tweets but so far i ve seen you like girls with tattoos lip rings and cool names 
1042100,1, masterawesome i m 20
1042101,0, masterawesome i m sad that you haven t rated my video surely it s not a 0 5 
1042102,1, masterawesome i m so happy for you
1042103,0, masterawesome nah no point besides i m feeling ill 
1042104,1, masterballerina omg did i tell you yet bradie replied to me on myspace ill show u tomorrow he replied at 1 minute past midnight
1042105,1, masterballerina yeah i have revision to do but gonna go starbucks instead
1042106,1, masterballerina yeah it s all teased up into this boofy bit i m buying red hair extensions btw
1042107,1, mastercardnews bet on the final get ï ½25 cashback if your bet loses http tinyurl com qhoq8j
1042108,1, masterdater if she he is a real boyfriend girlfriend it is no longer a question of lending but of giving depending on the amount 
1042109,1, mastergollum haha i ll get back to you on that one not sure i ll check the website this week when they make more announcements 
1042110,1, mastergz i do whenever i go mk
1042111,0, masterian08 that sounds nice you ve made me hungry now
1042112,0, masterluke103 especially here in fl some of the smaller churches leave me feeling so spiritually empty worse off than when i got there
1042113,0, mastermatt111 nice thanks i ll check that out my web host s server is down when i have deadlines does your host have much downtime 
1042114,1, masterninja not really i was a good girl coughs and nfs the races the online game the fun i like it better than paradise
1042115,1, masterninja nothing like a good clean out
1042116,1, masteroffashion hi sweetie pie sorry u have to work take a break outside 
1042117,0, masterofwars i m dead serious but minions don t do it for you what a shame and a big waste 
1042118,0, masteroonie i thought the greatest duo was you and i pinches your nose 
1042119,1, masterpastor likewise my friend we re talking vision today so i am excited 
1042120,1, mastersavage cool i saw it now in the link thanks
1042121,0, mastershortie yo ms where you gettin yeezys from dude can t get em nowhere in the uk
1042122,1, masterslayer66 orig trek did have some good acting moments deforest kelly was pretty natural to offset shatner s hamminess
1042123,1, mastertarium hey big boy i love you
1042124,1, mastertarium party at nigger s house woot woot lol jk so what did you end up doing last night
1042125,1, mastertaxton hey just checking i ll be in encinitas sometime in july 
1042126,0, masterxell lol noooo don t make me choose it s too heartbreaking
1042127,1, masterycoach thanks julia i m very happy to hear that 
1042128,0, mastr0 so i was at hulas saturday night not for happy hour though
1042129,1, mastrosiani just spreading some love my man
1042130,0, masu_tom hey i have some spare cash not enough to get me to sweden from scotland though next time for sure 
1042131,1, masurin waifu always works hard though right 
1042132,0, masyukun that seems like over doing it 
1042133,0, mat_simmons well there is 4 abbys in my form we have had a new one today
1042134,1, matayian thank you 
1042135,1, matblackexa screw that join my ring 
1042136,1, matblackmore can i change my vote to you won t bat today cos its raining cricketsweeps
1042137,1, matc1984 before any after pics
1042138,0, matcab oh i m sad i m not there
1042139,1, matcassell yeah i know what you mean it s oookay no dookie though
1042140,1, matchesmalone had to rely on will power
1042141,1, matchesmalone heck i ll work till the wee hours tonight and all day tomorrow if it means having the fee in time
1042142,0, matchesmalone oh man don t be a tease google s not giving me any hints
1042143,1, matchesmalone vaaay more than a 140 characters 
1042144,0, matchesmalone yes exactly but they dont think of the consequences like us humans have2clear up the remains
1042145,1, matchesmalone yes exactly thx for reminder 
1042146,1, matchsticblake omg that is awesome i wonder why they didn t have a demo of someone using it on themselves 
1042147,1, matchstick67 it s an automated tweet it s foxed a few people i ve just got up yawn what sign are you 
1042148,1, matdavies what 
1042149,1, mateajocic i jel imamo tour 
1042150,1, matejavengenz yayaayaya aww thank you lt 3
1042151,0, mateo510 darn missed that i can t believe i missed the best place in town
1042152,0, mateocamargo haha missed u in ml chat last night were u getting drunk lol xx
1042153,0, material_elle unfortunately not my dear in work early thursday morning so it ll be an early night for me
1042154,1, materialbitch totally real theres no way that was faked aweosme though ha
1042155,1, materialistic donnamaerizando cheetahnoir hey ladies i m not so interestin on follow friday huh lol 
1042156,1, materialitems do you get listing for charlotte nc amp do we just respond to you thank you so much 
1042157,1, materion it was linked about children and education tweet from yesterday somehow the movie is connected with this yes i casted it
1042158,1, maternalspark i put you in my blog today http glassidentities blogspot com 
1042159,0, maternitytees aww onward and upwards now yay still sad to leave i bet 
1042160,0, matertenebrarum oh no are you stranded 
1042161,1, matertenebrarum who is your otp 
1042162,1, mates101 no thanks 
1042163,1, matfrias apparently the man vs wild episode doesn t air until the 5th of june 
1042164,0, matgarcia my dear ive missed you haha omg that fight was so scary but we re on a team about miranda 
1042165,1, matgb nom nom indeed if she doesn t like it send it down here 
1042166,0, math_d0rk in the faucet but it s too hard to drink right out of it 
1042167,0, mathemagical cutest saddest little monkey ever hopefully that person wasn t lying 
1042168,1, matheussiq8 as much as i would like to pledge 5 000 it s out of my budget i will opt for 20 â can i donate in real life flyingkebab
1042169,1, mathew_s_robar cooking is definitely a form of meditation for me make yourself tea or a drink 
1042170,0, mathewballard yikes 
1042171,1, mathewbaranow give me a month and a bit
1042172,1, mathewgendron when are you guys announcing the summer tour i m impatiently waiting here haha
1042173,0, mathewgendron n aww mathew but if requesting kids was prescription you d be feeling hella good right now 
1042174,1, mathewhulbert hiyo supernatural s on and klarkekent said you d be updating on the euros wanna keep tabs
1042175,0, mathewhulbert there s very few film tv jobs especially in wmids and i can t afford to move away yet sorry i missed you on 107 3 
1042176,1, mathewhulbert will do
1042177,0, mathewsanders hot water not even tea haha
1042178,0, mathewsanders boo i must ve deleted it from my phone can t find it in my emails either 
1042179,1, mathewsanders nice balanced diet
1042180,1, mathewsanders yeah but i haven t been there or seen it yet i will have to check where it is and if they have banana leaf fish
1042181,0, mathewsomething yeah man when i was in california i tried to see them at anaheim but they had sold out
1042182,1, mathewsomething yes i did wbu but i wanted to see kennedy d 
1042183,1, mathguide wow that s 21st century tutoring how in the world did you find someone to tutor in florida 
1042184,0, mathiasx they re doing it wrong a guid should never change submit it as a bug
1042185,1, mathiayus gonna add you now
1042186,1, mathieule csi is the shittttttttt
1042187,0, mathieuto my neighbour is fond of loud nickelback 
1042188,1, mathieuwhite morning
1042189,0, mathieuwhite staff picks on what cd my ratio is looow
1042190,1, mathieuwhite sure what would you like help with 
1042191,0, mathildepiard maybe we need to get people together for a little tea meetup there sometime sounds fun but i m working tonight
1042192,1, mathildesf thanks
1042193,0, mathildev 26 juin 31 aout boulot vacances
1042194,1, mathisenk the format of your tweet reminds me of our stint as ap lit sweensters multiple choice question writers
1042195,0, mathkeeeed it sucks that no matter how touching the story 95 of the time people who do that are liars 
1042196,0, mathplourde great news about the sakai fellowship know how you feel about the sakai product council great blog http tr im mkvy
1042197,1, maths_teacher morning liz hope you are in for a wonderful weekend
1042198,1, maths_teacher lol i find that i can get more work done in the house when dh is gone 
1042199,1, mathusic aww run away to find either andre candice or i p s i love you on twitter now
1042200,0, mathyoulynn yeah that s what the news is saying 
1042201,1, mathys toffe service de friend connect ik mis de quot select all quot functie
1042202,1, matiasbravo9 hii boo wats crackin missing you haha
1042203,1, matiasengler hey how r u 
1042204,1, matic_uzmah hehe pa veï ½ kaka je inkubacijska doba and welcome back
1042205,1, matigo good idea no hot drinks before landing
1042206,1, matilda_91 no problem go rest for a few minutes then go write your essay
1042207,1, matildaben hey long time no see i hope you get that bast rd but at least he didn t hit you or anything so whewwwww 
1042208,0, matildagretchen just looked at t shirt i think you must get it i d put it on ava but then steve and my mother would make that face
1042209,0, matildajones alright chick when you re ready drop me a mail louise_hendy
1042210,1, matineeidyll i lj posted plugging your cause
1042211,1, matkearney amazing show in chi i was in front and kept laughing at you knocking over water bottles off the stage will buy new cd 
1042212,0, matkearney than was awesome sorry i missed you in houston but it was private party only come back and play a show 
1042213,0, matman617 ahhh u ppl w your lovey dovey bo log na sicken me gt jk just miss thinking abt having my gf waiting for me at home
1042214,1, matmurray lol i m flattered and feeling a bit pressured to live up to my quot re follow worthy quot status 
1042215,0, matpacker if only the great northern still had beer 
1042216,0, matrix31 ahhhh ok obviously i don t remember it how are you doin big guy we miss you in phoenix 
1042217,0, matrixpro i have to work this weekend no fun for me 
1042218,1, matrixpro yes i keep catching my pocket dialling those 1 900 numbers you know the 4 99 per minute ones i tried to tell it to stop
1042219,0, matrixvampire cos the smaller netbook that i have eats up too much resources with vista and no optical drive 
1042220,1, matrixxcity l0l there you go perfect word 
1042221,1, matrocksteady we are so in a fight 
1042222,1, matromao it actually isnt as popular as b4 but its still popular hahaha its good but alota people came out after them masarap naman
1042223,1, matsing ah i like ruby each to his own i guess 
1042224,0, matsume pretty unfair pair of sites you threw up there i know you said quot some quot but that s one guy who is most likely making it all up 
1042225,1, matt__thompson i m glad you liked that iphone hijacking is one of my favorite past times 
1042226,1, matt_369 haha i guess i d be considered quot new quot too i think i joined last month maybe before that i m already used to it though 
1042227,0, matt_369 hey matt how is everything in your neck of the woods i wished i would of saved those songs you sent me such a loser 
1042228,1, matt_369 i ve been good thanks and yourself 
1042229,1, matt_369 somebody needs to have a talk with her
1042230,1, matt_369 thank you for follow friday love back at you look forward to more of your tweets 
1042231,1, matt_369 thank you my friend
1042232,1, matt_369 thanks matt hope ur having a gr8 sunday
1042233,1, matt_369 thanks 
1042234,0, matt_animals today s been the first day for the last two weeks i ve not suffered hayfever is evil 
1042235,0, matt_conn yeah its interesting readin havent finished the list yet but it doesnt look healthy but hey we ain t looking for the neg
1042236,1, matt_cox well this idiot me is no longer there 
1042237,0, matt_freedman it s sad but true they give us all a bad name
1042238,1, matt_gi ohh you better not dissapoint us no pressure there haha do great this disco week hmm you always are i believe 
1042239,1, matt_h_92 why yes yes i am and hahahahahah at the cheerleader thing
1042240,0, matt_hg that sounds shit you back in manchester now i stayed in haha watched the mist with family lol
1042241,0, matt_howell sorry bro
1042242,1, matt_is oooooh i will need a bloody good wash after that lot eh lol x
1042243,0, matt_k will need new xcode sdk for iphone os 3 0 tooâ 
1042244,0, matt_lion twll give tungro and myself a shout next time we re less than an hour down the road
1042245,0, matt_lrr you live in victoria 
1042246,1, matt_nelson oh you re telling me 
1042247,0, matt_odonnell noooooooooo sob i thought he was winning his fight will surely be missed and i hate sports
1042248,0, matt_page jaleh can t come because of saving baby animals so there goes my ride to your party
1042249,0, matt_ro good thing you spelled my name right 
1042250,1, matt_siltala mollermarketing tweetmeme re success w online bsns it takes everyone sending me sarcasticalan
1042251,1, matt_smart how did your m mlk go down and chuck chuck w g sanger for lunch bring on the muscle hope you have a gr8 day xxx
1042252,1, matt_smart thank you xxx
1042253,1, matt_stats if we ruled the cricket world it would be a better place
1042254,0, matt_stiles no cameras allowed at usopen no photos also can t bring cell phone or lawn chairs 
1042255,1, matt_the_gr8 pigs in space lol great now i m watching ratatouille ugh 
1042256,1, matt_the_great forget the rest you need to spend the night in prayer cause your only hope tomorrow is a good dose of grace amp mercy 
1042257,1, matt_tuck ahh my fav song for like the last 2 weeks
1042258,1, matt_tuck hey i was bullet in november at the manchester appollo it was amazing do another tour soon 
1042259,1, matt_tuck how is the new album coming along is it going to blow my socks off with its bfmv goodness x
1042260,1, matt_tuck lmao i had a craving for this song and just listened to it an hour ago great song
1042261,1, matt_tuck my faaaaaaaaaaave
1042262,0, matt_tuck please do sorry moose lol 
1042263,1, matt_tuck really
1042264,1, matt_tuck ucccht its 2days till we have to wait for more unite amp listen can u not give us an encore
1042265,1, matt_tuck yea you guys are busy people we appreciate you guys doing this for the fans we love you keep on rocking
1042266,1, matt_tyree because you never text back thats why
1042267,1, matt_underwood need to tweet info on petite for us stuck working
1042268,0, matt_wilkinson been trying all day bt says the network is busy 
1042269,1, matt122004 lol you re forgiven for taking so long to come back
1042270,1, matt231 turn the font size to small and it s fine
1042271,1, mattackthedj ha ha yes i would hence why im asking
1042272,0, mattaiken and as i say i cant watch the video it doesn t work for me
1042273,1, mattalber nice emmys is there an oscar down there somewhere 
1042274,1, mattallenphoto hi nice 2 meet you
1042275,1, mattalmodiel you pass philly to go to jersey nigga bring me back some lol
1042276,0, mattalos i bought it from work at a yard sale gt gt i have another one that i can pull out but it doesn t have tf2 or ffxi on it 
1042277,0, mattandhew then what about me 
1042278,0, mattandkim can t wait though the rain will persist and follow you up here 
1042279,0, mattaquiline i have a speaker that my ipod plugs into only yesterday i knocked it over and broke it now i am speakerless 
1042280,1, mattass88 ah i m so glad you re home safe and sound got any plans for the next days 
1042281,1, mattass88 we have established contact and she s speaking ã 
1042282,1, mattb88 honestly it s great every penny counts and it s better than nothing thanks again 
1042283,1, mattb88 thanks for sponsoring us 
1042284,1, mattbacak so exciting i m planning a trip 2 wdw in the fall the 3yo first time 
1042285,1, mattbacak thanks for following and congrats on your award
1042286,0, mattbachus i m jealous i ve never been there 
1042287,1, mattbachus you should take some cold medicine works like a charm 
1042288,0, mattbeattie i know right for a party song it sure is half ass not to mention fergie is just a big bag of yikes 
1042289,1, mattbeetar haha to each their own 
1042290,1, mattbeetar morning how s it going in sunny sa 
1042291,1, mattbeetar no news for the public eye things are just fab though what is the latest episode of gossip girl season 2 you have 
1042292,1, mattbennettmb yo hair in that clip 
1042293,0, mattboothman i eagerly awaited u re arron glass retort but u re sense of time amp rhythm made me realise y u gave up the flute sorry
1042294,1, mattbovell good night matt 
1042295,1, mattbovell het matt happy birthday my friend i didn t realize today was the day hope it s been a magical day so far 
1042296,1, mattbovell you re welcome matt anytime my friend 
1042297,1, mattbowen true now the women wearing nice shoes are wearing nice skirts 
1042298,0, mattboyy1575 hopefully your arm is healed or else summer will suck for yu
1042299,1, mattbraga a balance i like your way of thinking thank you
1042300,1, mattbranaugh fiveironobrien well no nightmares but i did cover my eyes and ask nate to fast forward a few parts overall good movie 
1042301,1, mattbrett that must be the bowmanville zoo we went there last year and the goats were a hit they were right in the wagon with the kids
1042302,1, mattbritton don t think you could ever look as bad as adam lambert 
1042303,1, mattbritton make it so we can see ur awesome face matt
1042304,1, mattbrownmf and now you are an adult happy birthday mattybrown 
1042305,1, mattbrownmf congratss 
1042306,1, mattbrownmf happy birthday 
1042307,1, mattbw send em my way
1042308,0, mattc0m you gonna be on tomorrow or what friend i miss you
1042309,1, mattceni yeh i still have a little scoop thumb left
1042310,1, mattcharlton charlton goof moony 
1042311,0, mattcheetham awwww i have that app and didn t get a push notification lol
1042312,1, mattcherry google wave is the ish 
1042313,1, mattchew03 lol yes but lerff facts predate that 
1042314,0, mattchew03 totally just called for chinese grub after your tweet thanks a lot
1042315,1, mattchristopher great try to get some sleep or better yet you could go get me a mountain dew jk
1042316,1, mattchu starbucks gives me a cozy feeling until i order some cappuccino and see 9 00 due on the till 
1042317,1, mattchu you know that update was last week right 
1042318,0, mattckilbourne i m sorry i couldn t go i wish i could have we will make it up though in that future rocklin adventure i promise 
1042319,1, mattclark182 it s such a relief when it s been done though
1042320,1, mattclassic i use it and i like it but stop buying bundles just buy mw if you want it cheapskate 
1042321,0, mattcoheniii nice stays tuned ps son needs to come back lol
1042322,0, mattcontreras i cant ii made a gamble using aresol acrylic thinking it wud be good and its not soo i cant make them brighter oh well
1042323,0, mattcorr no these are different neighbours they re neighbour 8
1042324,1, mattcostamusic hawaii matt costa and no doubt what could be better 
1042325,1, mattcowlrick last day at work today and 8 days until we leave the netherlands 
1042326,0, mattcowlrick yupo i caught it from my father he s been coughing all over the house for days now the whole household is ill lol 
1042327,1, mattcoyne thanks you come out thursday night i m gonna be there 
1042328,1, mattcusson this definately helps with songwriting 
1042329,0, mattcutts harith but the problem is microsoft has so influenced enterprise customers that people working there have to use ie
1042330,0, mattcutts can you help explain why a blog would go from 5 to 0 pr we don t spam or anything and use wp but we have lost all pr
1042331,0, mattcutts just made the internets a little sadder today http bit ly qmg85
1042332,1, mattcutts pinging ie8 team for ya even tho i m girl who had to de install ff and macromedia 2x this mo to escape your toolbar 
1042333,1, mattcutts sure that you don t need a fourth monitor 
1042334,1, mattcutts thanks matt lisabarone did a better job http bit ly kxypg but i wrote the post on ubuntu
1042335,1, mattdallass it s nearly 8 am in nyc where are you that it is 2 pm 
1042336,1, mattdavelewis you might as well let it grow
1042337,1, mattdavelewis tom felton so are you guys going to try this http www thebeatlesrockband com 
1042338,1, mattdavelewis agreed
1042339,1, mattdavelewis awesome new picture
